work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2023,MI,FT,Scientist,157000,USD,157000,US,100,US,M
2023,MI,FT,Scientist,144000,USD,144000,US,100,US,M
2023,SE,FT,Engineer,210000,USD,210000,CA,100,CA,M
2023,SE,FT,Engineer,160000,USD,160000,CA,100,CA,M
2023,SE,FT,Scientist,179000,USD,179000,US,0,US,M
2023,SE,FT,Scientist,112000,USD,112000,US,0,US,M
2023,SE,FT,Engineer,221300,USD,221300,US,100,US,M
2023,SE,FT,Engineer,147500,USD,147500,US,100,US,M
2023,SE,FT,Engineer,179000,USD,179000,US,0,US,M
2023,SE,FT,Engineer,112000,USD,112000,US,0,US,M
2023,SE,FT,IT,116000,USD,116000,US,0,US,M
2023,SE,FT,IT,90000,USD,90000,US,0,US,M
2023,MI,FT,Scientist,222200,USD,222200,US,0,US,L
2023,MI,FT,Scientist,136000,USD,136000,US,0,US,L
2023,MI,FT,Engineer,130400,USD,130400,US,0,US,M
2023,MI,FT,Engineer,74500,USD,74500,US,0,US,M
2023,SE,FT,Engineer,207700,USD,207700,CA,0,CA,M
2023,SE,FT,Engineer,133700,USD,133700,CA,0,CA,M
2023,SE,FT,Finance,120000,USD,120000,US,0,US,M
2023,SE,FT,Finance,100000,USD,100000,US,0,US,M
2023,SE,FT,Engineer,247500,USD,247500,US,0,US,M
2023,SE,FT,Engineer,172200,USD,172200,US,0,US,M
2023,MI,FT,Engineer,179000,USD,179000,US,0,US,M
2023,MI,FT,Engineer,112000,USD,112000,US,0,US,M
2023,MI,FT,IT,140000,USD,140000,US,0,US,M
2023,MI,FT,IT,90000,USD,90000,US,0,US,M
2023,SE,FT,Scientist,260000,USD,260000,US,0,US,M
2023,SE,FT,Scientist,230000,USD,230000,US,0,US,M
2023,SE,FT,IT,130000,USD,130000,US,100,US,M
2023,SE,FT,IT,110000,USD,110000,US,100,US,M
2023,MI,FT,Scientist,110000,USD,110000,US,0,US,M
2023,MI,FT,Scientist,90000,USD,90000,US,0,US,M
2023,MI,FT,Scientist,310000,USD,310000,US,0,US,M
2023,MI,FT,Scientist,245000,USD,245000,US,0,US,M
2023,MI,FT,Scientist,210000,USD,210000,US,0,US,M
2023,MI,FT,Scientist,160000,USD,160000,US,0,US,M
2023,MI,FT,IT,85000,USD,85000,US,0,US,M
2023,MI,FT,IT,75000,USD,75000,US,0,US,M
2023,SE,FT,Engineer,280000,USD,280000,US,0,US,M
2023,SE,FT,Engineer,196000,USD,196000,US,0,US,M
2023,MI,FT,Engineer,212000,USD,212000,US,0,US,M
2023,MI,FT,Engineer,93300,USD,93300,US,0,US,M
2023,SE,FT,IT,230000,USD,230000,US,100,US,M
2023,SE,FT,IT,115000,USD,115000,US,100,US,M
2023,MI,FT,Scientist,75000,USD,75000,US,0,US,M
2023,MI,FT,Scientist,70000,USD,70000,US,0,US,M
2023,SE,FT,Scientist,233500,USD,233500,US,0,US,M
2023,SE,FT,Scientist,137500,USD,137500,US,0,US,M
2023,MI,FT,Scientist,166000,USD,166000,US,0,US,M
2023,MI,FT,Scientist,73100,USD,73100,US,0,US,M
2023,SE,FT,IT,176875,USD,176875,US,0,US,M
2023,SE,FT,IT,84750,USD,84750,US,0,US,M
2023,SE,FT,Engineer,251250,USD,251250,US,0,US,M
2023,SE,FT,Engineer,120750,USD,120750,US,0,US,M
2023,MI,FT,Engineer,106050,USD,106050,US,0,US,M
2023,MI,FT,Engineer,80420,USD,80420,US,0,US,M
2023,MI,FT,Scientist,120000,USD,120000,US,0,US,M
2023,MI,FT,Scientist,90000,USD,90000,US,0,US,M
2023,MI,FT,Scientist,147400,USD,147400,US,0,US,M
2023,MI,FT,Scientist,107682,USD,107682,US,0,US,M
2023,SE,FT,Finance,145000,USD,145000,US,100,US,M
2023,SE,FT,Finance,95000,USD,95000,US,100,US,M
2023,EN,FT,Finance,80000,USD,80000,US,0,US,M
2023,EN,FT,Finance,50000,USD,50000,US,0,US,M
2023,SE,FT,Public Relations,175000,USD,175000,US,100,US,M
2023,SE,FT,Public Relations,150000,USD,150000,US,100,US,M
2023,EN,FT,Scientist,26800,GBP,32974,GB,0,GB,M
2023,EN,FT,Scientist,26800,GBP,32974,GB,0,GB,M
2023,SE,FT,IT,178600,USD,178600,US,0,US,M
2023,SE,FT,IT,67200,USD,67200,US,0,US,M
2023,EN,FT,Finance,118750,USD,118750,US,0,US,M
2023,EN,FT,Finance,106875,USD,106875,US,0,US,M
2023,SE,FT,Engineer,186000,USD,186000,US,0,US,M
2023,SE,FT,Engineer,81800,USD,81800,US,0,US,M
2023,MI,FT,Finance,142000,USD,142000,US,0,US,M
2023,MI,FT,Finance,128000,USD,128000,US,0,US,M
2023,SE,FT,Finance,140130,USD,140130,US,0,US,M
2023,SE,FT,Finance,84870,USD,84870,US,0,US,M
2023,SE,FT,Engineer,262000,USD,262000,US,0,US,M
2023,SE,FT,Engineer,186000,USD,186000,US,0,US,M
2023,SE,FT,Scientist,247600,USD,247600,US,0,US,L
2023,SE,FT,Scientist,127300,USD,127300,US,0,US,L
2023,MI,FT,Finance,85000,USD,85000,US,0,US,M
2023,MI,FT,Finance,58500,USD,58500,US,0,US,M
2023,EN,FT,Finance,48000,GBP,59059,US,0,US,M
2023,EN,FT,Finance,39000,GBP,47985,US,0,US,M
2023,SE,FT,Finance,93918,USD,93918,US,0,US,M
2023,SE,FT,Finance,51962,USD,51962,US,0,US,M
2023,MI,FT,Management,120000,USD,120000,US,0,US,M
2023,MI,FT,Management,100000,USD,100000,US,0,US,M
2023,SE,FT,Scientist,205670,USD,205670,NZ,0,NZ,M
2023,SE,FT,Scientist,124233,USD,124233,NZ,0,NZ,M
2023,SE,FT,Engineer,173000,USD,173000,US,0,US,M
2023,SE,FT,Engineer,140000,USD,140000,US,0,US,M
2023,SE,FT,Engineer,291500,USD,291500,US,0,US,M
2023,SE,FT,Engineer,180200,USD,180200,US,0,US,M
2023,EN,FT,Finance,23000,GBP,28299,GB,0,GB,M
2023,EN,FT,Finance,23000,GBP,28299,GB,0,GB,M
2023,SE,FT,Scientist,185000,USD,185000,CA,0,CA,M
2023,SE,FT,Scientist,152000,USD,152000,CA,0,CA,M
2023,SE,FT,Engineer,255800,USD,255800,US,0,US,M
2023,SE,FT,Engineer,170600,USD,170600,US,0,US,M
2023,SE,FT,Engineer,146850,USD,146850,US,0,US,M
2023,SE,FT,Engineer,106800,USD,106800,US,0,US,M
2023,MI,FT,Engineer,200000,USD,200000,US,0,US,M
2023,MI,FT,Engineer,117000,USD,117000,US,0,US,M
2023,MI,FT,IT,151700,USD,151700,US,0,US,L
2023,MI,FT,IT,63000,USD,63000,US,0,US,L
2023,EN,FT,Engineer,43000,USD,43000,HU,0,HU,L
2023,SE,FT,Scientist,239900,USD,239900,US,100,US,M
2023,SE,FT,Scientist,159900,USD,159900,US,100,US,M
2023,EN,FT,Finance,162240,USD,162240,US,0,US,M
2023,EN,FT,Finance,47840,USD,47840,US,0,US,M
2023,SE,FT,Engineer,130410,USD,130410,US,0,US,M
2023,SE,FT,Engineer,92000,USD,92000,US,0,US,M
2023,SE,FT,IT,270250,USD,270250,US,0,US,M
2023,SE,FT,IT,144000,USD,144000,US,0,US,M
2023,SE,FT,Finance,176875,USD,176875,US,0,US,M
2023,SE,FT,Finance,84750,USD,84750,US,0,US,M
2023,MI,FT,Finance,92000,USD,92000,US,0,US,M
2023,MI,FT,Finance,69000,USD,69000,US,0,US,M
2023,SE,FT,Engineer,184800,USD,184800,US,0,US,M
2023,SE,FT,Engineer,107100,USD,107100,US,0,US,M
2023,SE,FT,Engineer,130410,USD,130410,US,0,US,M
2023,SE,FT,Engineer,92000,USD,92000,US,0,US,M
2023,SE,FT,Engineer,333500,USD,333500,US,0,US,M
2023,SE,FT,Engineer,176000,USD,176000,US,0,US,M
2023,SE,FT,Scientist,257400,USD,257400,US,0,US,M
2023,SE,FT,Scientist,138600,USD,138600,US,0,US,M
2023,MI,FT,IT,242100,USD,242100,US,0,US,M
2023,MI,FT,IT,116200,USD,116200,US,0,US,M
2023,SE,FT,Finance,230000,USD,230000,US,0,US,M
2023,SE,FT,Finance,210000,USD,210000,US,0,US,M
2023,SE,FT,Engineer,114300,USD,114300,US,0,US,M
2023,SE,FT,Engineer,89600,USD,89600,US,0,US,M
2023,EN,FT,Finance,85000,USD,85000,US,0,US,M
2023,EN,FT,Finance,65000,USD,65000,US,0,US,M
2023,SE,FT,Engineer,266875,USD,266875,US,0,US,M
2023,SE,FT,Engineer,128250,USD,128250,US,0,US,M
2023,MI,FT,IT,280000,USD,280000,US,0,US,M
2023,MI,FT,IT,200000,USD,200000,US,0,US,M
2023,MI,FT,Engineer,180000,USD,180000,US,0,US,M
2023,MI,FT,Engineer,130000,USD,130000,US,0,US,M
2023,SE,FT,Engineer,178492,USD,178492,US,100,US,M
2023,SE,FT,Engineer,89246,USD,89246,US,100,US,M
2023,SE,FT,Engineer,245000,USD,245000,US,100,US,M
2023,SE,FT,Engineer,150000,USD,150000,US,100,US,M
2023,SE,FT,Engineer,155000,USD,155000,US,0,US,M
2023,SE,FT,Engineer,145000,USD,145000,US,0,US,M
2023,SE,FT,Engineer,165000,USD,165000,US,100,US,M
2023,SE,FT,Engineer,130000,USD,130000,US,100,US,M
2023,SE,FT,Scientist,247600,USD,247600,US,0,US,L
2023,SE,FT,Scientist,127300,USD,127300,US,0,US,L
2023,SE,FT,Scientist,280889,USD,280889,US,0,US,M
2023,SE,FT,Scientist,187259,USD,187259,US,0,US,M
2023,MI,FT,Finance,130000,USD,130000,US,100,US,M
2023,MI,FT,Finance,120000,USD,120000,US,100,US,M
2023,MI,FT,Engineer,185000,USD,185000,US,100,US,M
2023,MI,FT,Engineer,125000,USD,125000,US,100,US,M
2023,SE,FT,Engineer,196900,USD,196900,US,100,US,M
2023,SE,FT,Engineer,186700,USD,186700,US,100,US,M
2023,EN,FT,Finance,75065,USD,75065,US,100,US,M
2023,EN,FT,Finance,41419,USD,41419,US,100,US,M
2023,SE,FT,Scientist,260000,USD,260000,US,0,US,M
2023,SE,FT,Scientist,192000,USD,192000,US,0,US,M
2023,MI,FT,Engineer,205600,USD,205600,US,0,US,L
2023,MI,FT,Engineer,105700,USD,105700,US,0,US,L
2023,MI,FT,Finance,75000,USD,75000,US,0,US,M
2023,MI,FT,Finance,65000,USD,65000,US,0,US,M
2023,SE,FT,Public Relations,230000,USD,230000,US,0,US,M
2023,SE,FT,Public Relations,140000,USD,140000,US,0,US,M
2023,EN,FT,IT,149800,USD,149800,US,0,US,M
2023,EN,FT,IT,85600,USD,85600,US,0,US,M
2023,SE,FT,Scientist,218000,USD,218000,US,0,US,M
2023,SE,FT,Scientist,152600,USD,152600,US,0,US,M
2023,MI,FT,Engineer,185000,USD,185000,US,0,US,M
2023,MI,FT,Engineer,165000,USD,165000,US,0,US,M
2023,SE,FT,Engineer,224880,USD,224880,US,0,US,M
2023,SE,FT,Engineer,121500,USD,121500,US,0,US,M
2023,SE,FT,Finance,129000,USD,129000,US,0,US,M
2023,SE,FT,Finance,46200,USD,46200,US,0,US,M
2023,SE,FT,Scientist,272400,USD,272400,US,0,US,M
2023,SE,FT,Scientist,155600,USD,155600,US,0,US,M
2023,MI,FT,Scientist,750000,USD,750000,US,0,US,M
2023,MI,FT,Scientist,150000,USD,150000,US,0,US,M
2023,SE,FT,Finance,93918,USD,93918,US,0,US,M
2023,SE,FT,Finance,51962,USD,51962,US,0,US,M
2023,EN,FT,Finance,115000,USD,115000,US,0,US,M
2023,EN,FT,Finance,95000,USD,95000,US,0,US,M
2023,MI,FT,Engineer,750000,USD,750000,US,0,US,M
2023,MI,FT,Engineer,150000,USD,150000,US,0,US,M
2023,SE,FT,Engineer,351000,USD,351000,US,0,US,M
2023,SE,FT,Engineer,171000,USD,171000,US,0,US,M
2023,SE,FT,IT,272000,USD,272000,US,0,US,M
2023,SE,FT,IT,170000,USD,170000,US,0,US,M
2023,SE,FT,Scientist,176000,USD,176000,US,0,US,M
2023,SE,FT,Scientist,158000,USD,158000,US,0,US,M
2023,SE,FT,Finance,135000,USD,135000,US,100,US,M
2023,SE,FT,Finance,125000,USD,125000,US,100,US,M
2023,MI,FT,IT,110000,USD,110000,US,0,US,M
2023,MI,FT,IT,80000,USD,80000,US,0,US,M
2023,SE,FT,Engineer,270000,USD,270000,US,100,US,M
2023,SE,FT,Engineer,232200,USD,232200,US,100,US,M
2023,MI,FT,Scientist,107000,USD,107000,US,100,US,M
2023,MI,FT,Scientist,87300,USD,87300,US,100,US,M
2023,SE,FT,Engineer,230000,USD,230000,US,0,US,M
2023,SE,FT,Engineer,140000,USD,140000,US,0,US,M
2023,MI,FT,Finance,85000,USD,85000,US,100,US,M
2023,MI,FT,Finance,61800,USD,61800,US,100,US,M
2023,SE,FT,Engineer,300000,USD,300000,US,100,US,M
2023,SE,FT,Engineer,195000,USD,195000,US,100,US,M
2023,SE,FT,Engineer,204500,USD,204500,US,0,US,M
2023,SE,FT,Engineer,142200,USD,142200,US,0,US,M
2023,MI,FT,Finance,107500,USD,107500,US,0,US,M
2023,MI,FT,Finance,96750,USD,96750,US,0,US,M
2023,MI,FT,Finance,153800,USD,153800,US,100,US,M
2023,MI,FT,Finance,96000,USD,96000,US,100,US,M
2023,SE,FT,Scientist,204500,USD,204500,US,0,US,M
2023,SE,FT,Scientist,142200,USD,142200,US,0,US,M
2023,SE,FT,Engineer,190100,USD,190100,US,100,US,M
2023,SE,FT,Engineer,131414,USD,131414,US,100,US,M
2023,SE,FT,Scientist,195500,USD,195500,US,100,US,M
2023,SE,FT,Scientist,141300,USD,141300,US,100,US,M
2023,SE,FT,Scientist,165500,USD,165500,US,100,US,M
2023,SE,FT,Scientist,119600,USD,119600,US,100,US,M
2023,SE,FT,Scientist,235000,USD,235000,US,100,US,M
2023,SE,FT,Scientist,169900,USD,169900,US,100,US,M
2023,MI,FT,IT,235000,USD,235000,US,100,US,M
2023,MI,FT,IT,169900,USD,169900,US,100,US,M
2023,SE,FT,Scientist,200000,USD,200000,US,0,US,M
2023,SE,FT,Scientist,135000,USD,135000,US,0,US,M
2023,SE,FT,Finance,210000,USD,210000,US,100,US,M
2023,SE,FT,Finance,151800,USD,151800,US,100,US,M
2023,SE,FT,Finance,210000,USD,210000,US,100,US,M
2023,SE,FT,Finance,151800,USD,151800,US,100,US,M
2023,SE,FT,Engineer,215500,USD,215500,US,100,US,M
2023,SE,FT,Engineer,155800,USD,155800,US,100,US,M
2023,SE,FT,Scientist,305600,USD,305600,US,0,US,M
2023,SE,FT,Scientist,188200,USD,188200,US,0,US,M
2023,SE,FT,Engineer,180500,USD,180500,US,0,US,M
2023,SE,FT,Engineer,96200,USD,96200,US,0,US,M
2023,SE,FT,Engineer,166000,USD,166000,US,0,US,M
2023,SE,FT,Engineer,73100,USD,73100,US,0,US,M
2023,EN,FT,Finance,75000,USD,75000,US,0,US,M
2023,EN,FT,Finance,47500,USD,47500,US,0,US,M
2023,SE,FT,Scientist,201700,USD,201700,US,0,US,M
2023,SE,FT,Scientist,146600,USD,146600,US,0,US,M
2023,MI,FT,Engineer,133000,USD,133000,US,0,US,M
2023,MI,FT,Engineer,58400,USD,58400,US,0,US,M
2023,SE,FT,Public Relations,120000,USD,120000,IN,50,IN,L
2023,SE,FT,IT,144300,USD,144300,US,100,US,M
2023,SE,FT,IT,104800,USD,104800,US,100,US,M
2023,SE,FT,IT,115920,USD,115920,US,0,US,M
2023,SE,FT,IT,84000,USD,84000,US,0,US,M
2023,SE,FT,Finance,146850,USD,146850,US,0,US,M
2023,SE,FT,Finance,106800,USD,106800,US,0,US,M
2023,EN,FT,Engineer,75000,GBP,92280,GB,0,GB,M
2023,EN,FT,Engineer,65000,GBP,79976,GB,0,GB,M
2023,MI,FT,Finance,133000,USD,133000,US,0,US,M
2023,MI,FT,Finance,58300,USD,58300,US,0,US,M
2023,SE,FT,IT,137300,USD,137300,US,0,US,M
2023,SE,FT,IT,59200,USD,59200,US,0,US,M
2023,MI,FT,Engineer,165000,USD,165000,US,0,US,M
2023,MI,FT,Engineer,147500,USD,147500,US,0,US,M
2023,SE,FT,Scientist,130410,USD,130410,US,0,US,M
2023,SE,FT,Scientist,92000,USD,92000,US,0,US,M
2023,SE,FT,Engineer,156150,USD,156150,US,100,US,M
2023,SE,FT,Engineer,113400,USD,113400,US,100,US,M
2023,SE,FT,Scientist,226000,USD,226000,US,100,US,M
2023,SE,FT,Scientist,211000,USD,211000,US,100,US,M
2023,SE,FT,Scientist,197500,USD,197500,US,0,US,M
2023,SE,FT,Scientist,132500,USD,132500,US,0,US,M
2023,MI,FT,Finance,109000,USD,109000,US,0,US,M
2023,MI,FT,Finance,62000,USD,62000,US,0,US,M
2023,SE,FT,Engineer,110000,USD,110000,US,0,US,M
2023,SE,FT,Engineer,70000,USD,70000,US,0,US,M
2023,SE,FT,Engineer,238000,USD,238000,US,0,US,M
2023,SE,FT,Engineer,176000,USD,176000,US,0,US,M
2023,MI,FT,Engineer,179000,USD,179000,US,0,US,M
2023,MI,FT,Engineer,112000,USD,112000,US,0,US,M
2023,SE,FT,Engineer,238000,USD,238000,US,0,US,M
2023,SE,FT,Engineer,176000,USD,176000,US,0,US,M
2023,SE,FT,Engineer,151250,USD,151250,US,100,US,M
2023,SE,FT,Engineer,96800,USD,96800,US,100,US,M
2023,MI,FT,IT,109000,USD,109000,US,0,US,M
2023,MI,FT,IT,62000,USD,62000,US,0,US,M
2023,MI,FT,Scientist,162000,USD,162000,US,0,US,M
2023,MI,FT,Scientist,108000,USD,108000,US,0,US,M
2023,SE,FT,Engineer,238000,USD,238000,US,0,US,M
2023,SE,FT,Engineer,176000,USD,176000,US,0,US,M
2023,MI,FT,Finance,189000,USD,189000,US,100,US,M
2023,MI,FT,Finance,118100,USD,118100,US,100,US,M
2023,EN,FT,Engineer,126000,USD,126000,US,100,US,M
2023,EN,FT,Engineer,93000,USD,93000,US,100,US,M
2023,SE,FT,IT,160000,USD,160000,US,100,US,M
2023,SE,FT,IT,150000,USD,150000,US,100,US,M
2023,EX,FT,IT,237500,USD,237500,US,0,US,M
2023,EX,FT,IT,157500,USD,157500,US,0,US,M
2023,SE,FT,IT,145000,USD,145000,US,0,US,M
2023,SE,FT,IT,115000,USD,115000,US,0,US,M
2023,SE,FT,Scientist,140000,USD,140000,US,0,US,M
2023,SE,FT,Scientist,100000,USD,100000,US,0,US,M
2023,SE,FT,Finance,89000,USD,89000,US,0,US,M
2023,SE,FT,Finance,76000,USD,76000,US,0,US,M
2023,SE,FT,Engineer,238000,USD,238000,US,0,US,M
2023,SE,FT,Engineer,176000,USD,176000,US,0,US,M
2023,SE,FT,IT,263100,USD,263100,US,0,US,M
2023,SE,FT,IT,126300,USD,126300,US,0,US,M
2023,SE,FT,Engineer,319000,USD,319000,US,0,US,M
2023,SE,FT,Engineer,221000,USD,221000,US,0,US,M
2023,SE,FT,Engineer,200000,USD,200000,US,0,US,M
2023,SE,FT,Engineer,150000,USD,150000,US,0,US,M
2023,MI,FT,Engineer,220000,USD,220000,CA,100,CA,M
2023,MI,FT,Engineer,190000,USD,190000,CA,100,CA,M
2023,MI,FT,Public Relations,70000,GBP,86128,GB,0,GB,M
2023,MI,FT,Public Relations,45454,GBP,55926,GB,0,GB,M
2023,SE,FT,Finance,116700,USD,116700,US,0,US,M
2023,SE,FT,Finance,93400,USD,93400,US,0,US,M
2023,MI,FT,IT,100000,USD,100000,US,0,US,M
2023,MI,FT,IT,95000,USD,95000,US,0,US,M
2023,SE,FT,Engineer,151000,USD,151000,CA,100,CA,M
2023,SE,FT,Engineer,95000,USD,95000,CA,100,CA,M
2023,SE,FT,Engineer,247000,USD,247000,US,100,US,M
2023,SE,FT,Engineer,152000,USD,152000,US,100,US,M
2023,SE,FT,Scientist,268000,USD,268000,US,0,US,M
2023,SE,FT,Scientist,137500,USD,137500,US,0,US,M
2023,SE,FT,Engineer,150000,USD,150000,US,0,US,M
2023,SE,FT,Engineer,80000,USD,80000,US,0,US,M
2023,SE,FT,Engineer,187100,USD,187100,US,0,US,M
2023,SE,FT,Engineer,107600,USD,107600,US,0,US,M
2023,SE,FT,Scientist,184800,USD,184800,US,0,US,M
2023,SE,FT,Scientist,161900,USD,161900,US,0,US,M
2023,SE,FT,Scientist,212000,USD,212000,US,0,US,M
2023,SE,FT,Scientist,93300,USD,93300,US,0,US,M
2023,SE,FT,IT,184000,USD,184000,US,0,US,M
2023,SE,FT,IT,96000,USD,96000,US,0,US,M
2023,MI,FT,Engineer,127900,USD,127900,CA,0,CA,M
2023,MI,FT,Engineer,85300,USD,85300,CA,0,CA,M
2023,MI,FT,Engineer,204000,USD,204000,US,0,US,M
2023,MI,FT,Engineer,112500,USD,112500,US,0,US,M
2023,MI,FT,Scientist,166000,USD,166000,US,0,US,M
2023,MI,FT,Scientist,73100,USD,73100,US,0,US,M
2023,SE,FT,Public Relations,220000,USD,220000,US,0,US,M
2023,SE,FT,Public Relations,137500,USD,137500,US,0,US,M
2023,MI,FT,Engineer,204500,USD,204500,US,0,US,M
2023,MI,FT,Engineer,142200,USD,142200,US,0,US,M
2023,SE,FT,Scientist,170000,USD,170000,US,100,US,M
2023,SE,FT,Scientist,140000,USD,140000,US,100,US,M
2023,MI,FT,Engineer,150000,USD,150000,US,0,US,M
2023,MI,FT,Engineer,80000,USD,80000,US,0,US,M
2023,SE,FT,IT,175000,USD,175000,CA,100,CA,M
2023,SE,FT,IT,150000,USD,150000,CA,100,CA,M
2023,SE,FT,Finance,116000,USD,116000,US,0,US,M
2023,SE,FT,Finance,110000,USD,110000,US,0,US,M
2023,EN,FT,Finance,132000,USD,132000,US,0,US,M
2023,EN,FT,Finance,104000,USD,104000,US,0,US,M
2023,SE,FT,Engineer,175000,USD,175000,US,100,US,M
2023,SE,FT,Engineer,141000,USD,141000,US,100,US,M
2023,SE,FT,Public Relations,198000,USD,198000,US,100,US,M
2023,SE,FT,Public Relations,151000,USD,151000,US,100,US,M
2023,EN,FT,Finance,104000,USD,104000,US,0,US,M
2023,EN,FT,Finance,83000,USD,83000,US,0,US,M
2023,EN,FT,Scientist,150000,USD,150000,US,0,US,M
2023,EN,FT,Scientist,100000,USD,100000,US,0,US,M
2023,MI,FT,Scientist,204500,USD,204500,US,0,US,M
2023,MI,FT,Scientist,142200,USD,142200,US,0,US,M
2023,SE,FT,Engineer,185000,USD,185000,US,0,US,M
2023,SE,FT,Engineer,130000,USD,130000,US,0,US,M
2023,SE,FT,Scientist,250000,USD,250000,US,0,US,M
2023,SE,FT,Scientist,125000,USD,125000,US,0,US,M
2023,SE,FT,Scientist,100000,USD,100000,US,0,US,M
2023,SE,FT,Scientist,81500,USD,81500,US,0,US,M
2023,SE,FT,Finance,192000,USD,192000,US,100,US,M
2023,SE,FT,Finance,120500,USD,120500,US,100,US,M
2023,SE,FT,Engineer,247300,USD,247300,US,0,US,M
2023,SE,FT,Engineer,139700,USD,139700,US,0,US,M
2023,SE,FT,Scientist,60000,EUR,64781,ES,0,ES,M
2023,SE,FT,Scientist,38000,EUR,41027,ES,0,ES,M
2023,EX,FT,IT,218000,USD,218000,US,0,US,M
2023,EX,FT,IT,168000,USD,168000,US,0,US,M
2023,MI,FT,Scientist,119200,USD,119200,US,100,US,M
2023,MI,FT,Scientist,86600,USD,86600,US,100,US,M
2023,SE,FT,Engineer,184800,USD,184800,US,0,US,M
2023,SE,FT,Engineer,161900,USD,161900,US,0,US,M
2023,MI,FT,Engineer,128600,USD,128600,US,0,US,M
2023,MI,FT,Engineer,100000,USD,100000,US,0,US,M
2023,EN,FT,Engineer,162240,USD,162240,US,0,US,M
2023,EN,FT,Engineer,47840,USD,47840,US,0,US,M
2023,SE,FT,Scientist,205500,USD,205500,US,0,US,M
2023,SE,FT,Scientist,128500,USD,128500,US,0,US,M
2023,SE,FT,IT,164000,USD,164000,US,0,US,M
2023,SE,FT,IT,117000,USD,117000,US,0,US,M
2023,SE,FT,Engineer,142352,USD,142352,US,0,US,M
2023,SE,FT,Engineer,95325,USD,95325,US,0,US,M
2023,MI,FT,Engineer,38393,GBP,47238,GB,0,GB,M
2023,MI,FT,Engineer,34160,GBP,42030,GB,0,GB,M
2023,MI,FT,Engineer,247500,USD,247500,US,0,US,M
2023,MI,FT,Engineer,172200,USD,172200,US,0,US,M
2023,EN,FT,Finance,38393,GBP,47238,AU,0,AU,M
2023,EN,FT,Finance,34160,GBP,42030,AU,0,AU,M
2023,SE,FT,Finance,50000,GBP,61520,GB,0,GB,M
2023,SE,FT,Finance,33000,GBP,40603,GB,0,GB,M
2023,MI,FT,Finance,134000,USD,134000,US,100,US,M
2023,MI,FT,Finance,90000,USD,90000,US,100,US,M
2023,SE,FT,Engineer,204000,USD,204000,US,0,US,M
2023,SE,FT,Engineer,163200,USD,163200,US,0,US,M
2023,SE,FT,IT,168000,USD,168000,US,100,US,M
2023,SE,FT,IT,143000,USD,143000,US,100,US,M
2023,SE,FT,Scientist,142352,USD,142352,US,0,US,M
2023,SE,FT,Scientist,95325,USD,95325,US,0,US,M
2023,SE,FT,Finance,105000,USD,105000,US,100,US,M
2023,SE,FT,Finance,100000,USD,100000,US,100,US,M
2023,MI,FT,Engineer,179000,USD,179000,US,0,US,M
2023,MI,FT,Engineer,112000,USD,112000,US,0,US,M
2023,SE,FT,Engineer,150000,USD,150000,US,0,US,M
2023,SE,FT,Engineer,125000,USD,125000,US,0,US,M
2023,EN,FT,Finance,131000,USD,131000,US,0,US,L
2023,EN,FT,Finance,54400,USD,54400,US,0,US,L
2023,EN,FT,Finance,120000,USD,120000,US,0,US,M
2023,EN,FT,Finance,50000,USD,50000,US,0,US,M
2023,SE,FT,Engineer,170000,USD,170000,US,0,US,M
2023,SE,FT,Engineer,120000,USD,120000,US,0,US,M
2023,SE,FT,Scientist,359170,USD,359170,US,0,US,M
2023,SE,FT,Scientist,295490,USD,295490,US,0,US,M
2023,EN,FT,Finance,102000,USD,102000,US,100,US,M
2023,EN,FT,Finance,92000,USD,92000,US,100,US,M
2023,EN,FT,Finance,132567,USD,132567,US,0,US,M
2023,EN,FT,Finance,96412,USD,96412,US,0,US,M
2023,MI,FT,Scientist,222200,USD,222200,US,0,US,L
2023,MI,FT,Scientist,136000,USD,136000,US,0,US,L
2023,SE,FT,Engineer,230000,USD,230000,US,0,US,M
2023,SE,FT,Engineer,170000,USD,170000,US,0,US,M
2023,MI,FT,Engineer,110000,USD,110000,US,100,US,M
2023,MI,FT,Engineer,90000,USD,90000,US,100,US,M
2023,SE,FT,Scientist,172800,USD,172800,US,100,US,M
2023,SE,FT,Scientist,110000,USD,110000,US,100,US,M
2023,SE,FT,Scientist,135842,USD,135842,US,0,US,M
2023,SE,FT,Scientist,98794,USD,98794,US,0,US,M
2023,SE,FT,Engineer,331640,USD,331640,US,0,US,M
2023,SE,FT,Engineer,267720,USD,267720,US,0,US,M
2023,SE,FT,Engineer,266450,USD,266450,US,0,US,M
2023,SE,FT,Engineer,177700,USD,177700,US,0,US,M
2023,EN,FT,Engineer,350000,USD,350000,US,0,US,M
2023,EN,FT,Engineer,250000,USD,250000,US,0,US,M
2023,MI,FT,Engineer,155000,USD,155000,US,0,US,M
2023,MI,FT,Engineer,125000,USD,125000,US,0,US,M
2023,SE,FT,Scientist,278700,USD,278700,US,0,US,M
2023,SE,FT,Scientist,159300,USD,159300,US,0,US,M
2023,MI,FT,Engineer,171000,USD,171000,US,0,US,M
2023,MI,FT,Engineer,151000,USD,151000,US,0,US,M
2023,SE,FT,Engineer,266450,USD,266450,US,0,US,M
2023,SE,FT,Engineer,177700,USD,177700,US,0,US,M
2023,MI,FT,IT,100000,USD,100000,US,100,US,M
